Status,Ticket ID,Priority,Source,Topic,Agent Group,Agent Name,Created time,Expected SLA to resolve,Expected SLA to first response,First response time,SLA For first response,Resolution time,SLA For Resolution,Close time,Agent interactions,Survey results,Product group,Support Level,Country,Latitude,Longitude,Resolution_Duration,Response_Duration,Priority_Score,Performance_Bucket
Closed,3366,Low,Chat,Product setup,1st line support,Connor Danielovitch,2023-10-19 17:45:48,2023-10-20 17:45:48,2023-10-19 17:47:48,2023-10-19 17:47:05.767,Within SLA,2023-10-19 20:33:37.869,Within SLA,2023-10-27 16:47:10.033,6.0,5.0,Ready to use Software,Tier 1,Slovenia,46.1491664,14.9860106,2.7971858333333337,0.021601944444444444,1,Fast
Resolved,3367,Medium,Email,Product setup,1st line support,Bernard Beckley,2023-10-19 04:44:14,2023-10-21 04:44:14,2023-10-19 05:44:14,2023-10-19 05:28:31.270,Within SLA,2023-10-22 18:09:09.343,SLA Violated,,2.0,,Custom software development,Tier 1,Greece,39.368279,21.863141,85.41537305555555,0.7381305555555555,2,Slow
Closed,3368,Low,Chat,Purchasing and invoicing,1st line support,Connor Danielovitch,2023-10-19 12:01:28,2023-10-20 12:01:28,2023-10-19 12:03:28,2023-10-19 12:03:02.251,Within SLA,2023-10-24 09:10:37.687,SLA Violated,2023-10-24 15:36:36.187,5.0,5.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,117.15269083333332,0.026180833333333334,1,Slow
Closed,3369,Low,Chat,Feature request,1st line support,Kristos Westoll,2023-10-19 00:51:54,2023-10-20 00:51:54,2023-10-19 00:53:54,2023-10-19 00:52:39.618,Within SLA,2023-10-19 14:06:11.151,Within SLA,2023-10-19 13:56:02.623,5.0,2.0,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,13.2380975,0.012671666666666668,1,Fast
Resolved,3370,Medium,Email,Product setup,1st line support,Bernard Beckley,2023-10-19 21:34:41,2023-10-21 21:34:41,2023-10-19 22:34:41,2023-10-19 21:58:20.249,Within SLA,2023-10-20 12:27:03.458,Within SLA,,5.0,,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,14.872905,0.39423583333333334,2,Average
Resolved,3371,Low,Chat,Purchasing and invoicing,1st line support,Connor Danielovitch,2023-10-19 04:33:51,2023-10-20 04:33:51,2023-10-19 04:35:51,2023-10-19 04:33:55.427,Within SLA,2023-10-19 10:10:32.396,Within SLA,,9.0,,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,5.611498888888889,0.0012297222222222221,1,Fast
Resolved,3372,Medium,Email,Purchasing and invoicing,1st line support,Nicola Wane,2023-10-19 16:15:29,2023-10-21 16:15:29,2023-10-19 17:15:29,2023-10-19 16:27:35.228,Within SLA,2023-10-20 19:20:02.736,Within SLA,,10.0,,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,27.076037777777778,0.20173,2,Average
In progress,3373,Low,Email,Other,1st line support,Connor Danielovitch,2023-10-19 13:57:38,2023-10-21 13:57:38,2023-10-19 14:57:38,2023-10-19 14:00:27.393,Within SLA,,SLA Violated,,9.0,,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,,0.04705361111111111,1,
Closed,3374,Low,Email,Product setup,1st line support,Bernard Beckley,2023-10-19 01:14:55,2023-10-21 01:14:55,2023-10-19 02:14:55,2023-10-19 01:46:53.802,Within SLA,2023-10-21 04:04:36.122,SLA Violated,2023-10-22 04:26:21.562,9.0,4.0,Other,Tier 1,Germany,51.165691,10.451526,50.828089444444444,0.5330005555555555,1,Slow
Closed,3376,Medium,Chat,Pricing and licensing,1st line support,Kristos Westoll,2023-10-19 03:54:58,2023-10-20 03:54:58,2023-10-19 03:56:58,2023-10-19 03:55:07.146,Within SLA,2023-10-20 06:16:39.546,SLA Violated,2023-10-20 12:41:32.650,7.0,2.0,Custom software development,Tier 1,Austria,47.6964719,13.3457347,26.361540555555557,0.002540555555555556,2,Average
Resolved,3377,Low,Email,Product setup,2nd line support,Heather Urry,2023-10-20 13:53:50,2023-10-22 13:53:50,2023-10-20 14:53:50,2023-10-20 17:47:32.962,SLA Violated,2023-10-21 12:14:31.198,Within SLA,,3.0,,Ready to use Software,Tier 2,Poland,52.536273,19.050639,22.344777222222223,3.895267222222222,1,Average
Resolved,3379,High,Email,Product setup,2nd line support,Michele Whyatt,2023-10-20 12:13:33,2023-10-22 12:13:33,2023-10-20 13:13:33,2023-10-20 12:52:03.987,Within SLA,2023-10-21 03:34:40.618,Within SLA,,4.0,,Training and Consulting Services,Tier 2,Spain,39.67337,-4.767726,15.352116111111112,0.6419408333333334,3,Average
Resolved,3380,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-10-20 06:09:17,2023-10-22 06:09:17,2023-10-20 07:09:17,2023-10-20 06:15:56.345,Within SLA,2023-10-20 08:40:51.792,Within SLA,,3.0,,Custom software development,Tier 1,Poland,52.536273,19.050639,2.526331111111111,0.11092916666666668,1,Fast
In progress,3381,Low,Email,Bug report,2nd line support,Adolpho Messingham,2023-10-20 11:45:43,2023-10-22 11:45:43,2023-10-20 12:45:43,2023-10-20 11:59:56.676,Within SLA,,SLA Violated,,1.0,,Ready to use Software,Tier 2,Spain,39.67337,-4.767726,,0.23713222222222224,1,
Closed,3383,Medium,Email,Pricing and licensing,1st line support,Bernard Beckley,2023-10-20 15:50:36,2023-10-22 15:50:36,2023-10-20 16:50:36,2023-10-20 15:57:05.547,Within SLA,2023-10-20 21:04:24.260,Within SLA,2023-10-23 00:17:15.561,3.0,3.0,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,5.230072222222222,0.10820750000000001,2,Fast
Resolved,3384,High,Email,Other,1st line support,Nicola Wane,2023-10-21 20:51:44,2023-10-23 20:51:44,2023-10-21 21:51:44,2023-10-21 21:31:36.569,Within SLA,2023-10-22 23:05:18.756,Within SLA,,8.0,,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,26.22632111111111,0.6646025,3,Average
Closed,3385,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-10-21 04:11:08,2023-10-23 04:11:08,2023-10-21 05:11:08,2023-10-21 04:32:58.826,Within SLA,2023-10-22 18:31:52.389,Within SLA,2023-10-28 04:16:37.434,1.0,4.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,38.34566361111111,0.3641183333333333,1,Slow
Closed,3386,Low,Phone,Product setup,1st line support,Bernard Beckley,2023-10-21 09:09:40,2023-10-23 09:09:40,2023-10-21 09:11:40,2023-10-21 09:09:59.103,Within SLA,2023-10-24 07:20:24.611,SLA Violated,2023-10-25 10:55:17.189,4.0,5.0,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,70.17905861111112,0.005306388888888889,1,Slow
In progress,3398,Medium,Chat,Product setup,2nd line support,Heather Urry,2023-10-22 00:18:43,2023-10-23 00:18:43,2023-10-22 00:20:43,2023-10-22 00:24:04.860,SLA Violated,,SLA Violated,,5.0,,Training and Consulting Services,Tier 2,Spain,39.67337,-4.767726,,0.08940555555555556,2,
Resolved,3399,High,Email,Product setup,2nd line support,Heather Urry,2023-10-22 16:51:22,2023-10-24 16:51:22,2023-10-22 17:51:22,2023-10-22 17:45:30.393,Within SLA,2023-10-23 15:09:36.163,Within SLA,,7.0,,Ready to use Software,Tier 2,Italy,43.036776,12.678565,22.303934166666668,0.9023313888888889,3,Average
Resolved,3400,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-10-22 14:43:58,2023-10-24 14:43:58,2023-10-22 15:43:58,2023-10-22 15:26:59.869,Within SLA,2023-10-24 03:19:32.929,Within SLA,,1.0,,Ready to use Software,Tier 1,Czech Republic,49.8037633,15.4749126,36.59303583333333,0.7171858333333334,1,Slow
Closed,3401,Medium,Chat,Feature request,1st line support,Kristos Westoll,2023-10-22 11:24:23,2023-10-23 11:24:23,2023-10-22 11:26:23,2023-10-22 11:25:44.796,Within SLA,2023-10-22 12:45:12.399,Within SLA,2023-10-28 07:10:51.521,6.0,4.0,Other,Tier 1,Germany,51.165691,10.451526,1.3470552777777778,0.022721111111111112,2,Fast
Closed,3402,Medium,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-10-22 02:32:15,2023-10-24 02:32:15,2023-10-22 03:32:15,2023-10-22 05:27:03.387,SLA Violated,2023-10-24 09:35:10.736,SLA Violated,2023-10-26 01:53:58.001,1.0,5.0,Custom software development,Tier 1,Germany,51.165691,10.451526,55.04881555555556,2.9134408333333335,2,Slow
Closed,3403,Low,Phone,Product setup,2nd line support,Adolpho Messingham,2023-10-22 08:47:17,2023-10-24 08:47:17,2023-10-22 08:49:17,2023-10-22 08:48:34.191,Within SLA,2023-10-22 10:16:13.363,Within SLA,2023-10-26 08:25:09.341,4.0,1.0,Custom software development,Tier 2,Spain,39.67337,-4.767726,1.4823230555555555,0.021441944444444444,1,Fast
Closed,3404,Low,Chat,Bug report,1st line support,Connor Danielovitch,2023-10-23 00:01:46,2023-10-24 00:01:46,2023-10-23 00:03:46,2023-10-23 00:02:24.957,Within SLA,2023-10-28 11:32:27.868,SLA Violated,2023-10-29 20:56:51.523,4.0,3.0,Ready to use Software,Tier 1,Czech Republic,49.8037633,15.4749126,131.51163,0.010821388888888889,1,Slow
Resolved,3405,Low,Email,Bug report,1st line support,Sheela Cutten,2023-10-23 17:28:34,2023-10-25 17:28:34,2023-10-23 18:28:34,2023-10-23 17:57:13.244,Within SLA,2023-10-23 23:56:24.289,Within SLA,,2.0,,Training and Consulting Services,Tier 1,Czech Republic,49.8037633,15.4749126,6.463969166666667,0.47756777777777776,1,Fast
Closed,3406,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-10-23 14:41:25,2023-10-25 14:41:25,2023-10-23 15:41:25,2023-10-23 15:27:36.391,Within SLA,2023-10-24 12:00:18.374,Within SLA,2023-10-25 19:53:29.735,3.0,4.0,Ready to use Software,Tier 1,Italy,43.036776,12.678565,21.31482611111111,0.7698308333333334,1,Average
Closed,3407,Medium,Email,Feature request,1st line support,Nicola Wane,2023-10-23 04:03:21,2023-10-25 04:03:21,2023-10-23 05:03:21,2023-10-23 04:15:53.771,Within SLA,2023-10-24 10:59:43.806,Within SLA,2023-10-28 05:22:23.331,7.0,5.0,Custom software development,Tier 1,Spain,39.67337,-4.767726,30.939668333333334,0.20910305555555556,2,Average
Resolved,3408,Medium,Email,Pricing and licensing,1st line support,Kristos Westoll,2023-10-24 00:55:28,2023-10-26 00:55:28,2023-10-24 01:55:28,2023-10-24 01:34:47.421,Within SLA,2023-10-25 14:10:06.342,Within SLA,,8.0,,Other,Tier 1,Germany,51.165691,10.451526,37.24398388888889,0.6553947222222222,2,Slow
Closed,3409,Medium,Email,Bug report,1st line support,Kristos Westoll,2023-10-24 16:57:50,2023-10-26 16:57:50,2023-10-24 17:57:50,2023-10-24 17:31:17.366,Within SLA,2023-10-28 23:40:48.970,SLA Violated,2023-10-30 01:03:33.642,5.0,2.0,Ready to use Software,Tier 1,Germany,51.165691,10.451526,102.71638055555555,0.5576016666666667,2,Slow
Closed,3410,Medium,Chat,Feature request,1st line support,Nicola Wane,2023-10-24 05:56:10,2023-10-25 05:56:10,2023-10-24 05:58:10,2023-10-24 05:58:00.040,Within SLA,2023-10-30 01:35:44.630,SLA Violated,2023-10-30 15:03:32.146,6.0,3.0,Custom software development,Tier 1,Greece,39.368279,21.863141,139.65961944444444,0.03056666666666667,2,Slow
Closed,3411,Low,Chat,Purchasing and invoicing,2nd line support,Heather Urry,2023-10-24 09:33:56,2023-10-25 09:33:56,2023-10-24 09:35:56,2023-10-24 09:35:17.703,Within SLA,2023-10-24 14:46:27.649,Within SLA,2023-10-27 23:35:19.089,5.0,4.0,Custom software development,Tier 2,Italy,43.036776,12.678565,5.208791388888889,0.02269527777777778,1,Fast
Closed,3412,High,Email,Product setup,2nd line support,Adolpho Messingham,2023-10-24 20:01:39,2023-10-26 20:01:39,2023-10-24 21:01:39,2023-10-24 20:32:30.571,Within SLA,2023-10-26 17:40:33.868,Within SLA,2023-10-26 01:18:06.248,5.0,5.0,Ready to use Software,Tier 2,United Kingdom,55.378052,-3.435973,45.64857444444444,0.5143252777777777,3,Slow
Resolved,3413,Medium,Email,Feature request,1st line support,Sheela Cutten,2023-10-24 23:54:58,2023-10-26 23:54:58,2023-10-25 00:54:58,2023-10-24 23:56:01.804,Within SLA,2023-10-26 02:49:52.417,Within SLA,,1.0,,Other,Tier 1,Germany,51.165691,10.451526,26.915115833333335,0.017723333333333334,2,Average
Closed,3414,Medium,Chat,Product setup,1st line support,Bernard Beckley,2023-10-24 11:54:36,2023-10-25 11:54:36,2023-10-24 11:56:36,2023-10-24 11:56:34.375,Within SLA,2023-10-24 19:32:59.292,Within SLA,2023-10-29 11:48:18.733,6.0,3.0,Other,Tier 1,Bulgaria,42.7249925,25.4833039,7.639803333333334,0.03288194444444444,2,Fast
Closed,3415,Medium,Email,Pricing and licensing,2nd line support,Adolpho Messingham,2023-10-25 23:08:17,2023-10-27 23:08:17,2023-10-26 00:08:17,2023-10-25 23:09:32.067,Within SLA,2023-10-27 17:24:38.591,Within SLA,2023-10-27 20:40:31.227,8.0,4.0,Custom software development,Tier 2,Italy,43.036776,12.678565,42.272664166666665,0.020851944444444444,2,Slow
Resolved,3416,Low,Chat,Product setup,1st line support,Connor Danielovitch,2023-10-25 09:24:24,2023-10-26 09:24:24,2023-10-25 09:26:24,2023-10-25 09:24:40.478,Within SLA,2023-10-26 20:53:57.823,SLA Violated,,2.0,,Training and Consulting Services,Tier 1,Poland,52.536273,19.050639,35.49272861111111,0.004577222222222223,1,Slow
Closed,3417,Medium,Email,Pricing and licensing,1st line support,Kristos Westoll,2023-10-25 10:48:25,2023-10-27 10:48:25,2023-10-25 11:48:25,2023-10-25 11:30:48.755,Within SLA,2023-10-25 12:07:39.982,Within SLA,2023-10-31 12:17:02.500,2.0,1.0,Ready to use Software,Tier 1,Slovenia,46.1491664,14.9860106,1.3208283333333333,0.7065986111111111,2,Fast
In progress,3418,Low,Email,Product setup,2nd line support,Michele Whyatt,2023-10-25 04:04:02,2023-10-27 04:04:02,2023-10-25 05:04:02,2023-10-25 04:20:43.165,Within SLA,,SLA Violated,,4.0,,Training and Consulting Services,Tier 2,Greece,39.368279,21.863141,,0.27810138888888886,1,
Resolved,3419,Low,Email,Product setup,1st line support,Bernard Beckley,2023-10-25 23:34:43,2023-10-27 23:34:43,2023-10-26 00:34:43,2023-10-26 00:09:14.520,Within SLA,2023-10-26 08:45:29.731,Within SLA,,6.0,,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,9.1796475,0.5754222222222222,1,Fast
Resolved,3420,Low,Chat,Purchasing and invoicing,1st line support,Sheela Cutten,2023-10-25 01:13:47,2023-10-26 01:13:47,2023-10-25 01:15:47,2023-10-25 01:14:14.905,Within SLA,2023-10-25 14:07:41.706,Within SLA,,4.0,,Training and Consulting Services,Tier 1,Slovenia,46.1491664,14.9860106,12.898529444444444,0.007751388888888889,1,Fast
Closed,3421,High,Chat,Training request,1st line support,Nicola Wane,2023-10-26 09:44:19,2023-10-27 09:44:19,2023-10-26 09:46:19,2023-10-26 09:46:16.865,Within SLA,2023-10-26 10:08:05.473,Within SLA,2023-11-01 13:22:18.237,5.0,4.0,Training and Consulting Services,Tier 1,United Kingdom,55.378052,-3.435973,0.3962425,0.03274027777777778,3,Fast
Resolved,3422,Low,Chat,Bug report,2nd line support,Adolpho Messingham,2023-10-26 02:28:01,2023-10-27 02:28:01,2023-10-26 02:30:01,2023-10-26 02:30:35.888,SLA Violated,2023-10-30 20:24:59.011,SLA Violated,,2.0,,Ready to use Software,Tier 2,Austria,47.6964719,13.3457347,113.9494475,0.04302444444444445,1,Slow
Resolved,3423,Low,Email,Feature request,1st line support,Connor Danielovitch,2023-10-26 05:47:17,2023-10-28 05:47:17,2023-10-26 06:47:17,2023-10-26 06:28:54.571,Within SLA,2023-10-28 04:22:48.020,Within SLA,,10.0,,Ready to use Software,Tier 1,Poland,52.536273,19.050639,46.59195,0.6937697222222222,1,Slow
Closed,3424,Medium,Chat,Product setup,1st line support,Sheela Cutten,2023-10-26 01:39:42,2023-10-27 01:39:42,2023-10-26 01:41:42,2023-10-26 01:39:58.855,Within SLA,2023-10-26 03:53:06.458,Within SLA,2023-10-27 14:26:35.805,6.0,4.0,Ready to use Software,Tier 1,Austria,47.6964719,13.3457347,2.2234605555555556,0.004681944444444444,2,Fast
In progress,3425,High,Phone,Bug report,1st line support,Bernard Beckley,2023-10-26 15:13:20,2023-10-28 15:13:20,2023-10-26 15:15:20,2023-10-26 15:13:52.348,Within SLA,,SLA Violated,,3.0,,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,,0.008985555555555556,3,
Resolved,3426,Medium,Email,Bug report,1st line support,Kristos Westoll,2023-10-26 22:22:25,2023-10-28 22:22:25,2023-10-26 23:22:25,2023-10-26 23:00:02.780,Within SLA,2023-10-27 08:33:44.680,Within SLA,,4.0,,Ready to use Software,Tier 1,Italy,43.036776,12.678565,10.1888,0.6271611111111112,2,Fast
Closed,3427,Low,Email,Product setup,2nd line support,Heather Urry,2023-10-26 16:21:45,2023-10-28 16:21:45,2023-10-26 17:21:45,2023-10-26 16:26:55.888,Within SLA,2023-10-30 16:05:18.022,SLA Violated,2023-10-31 06:21:11.355,2.0,4.0,Ready to use Software,Tier 2,France,48.864716,2.349014,95.72583944444445,0.08635777777777777,1,Slow
Resolved,3428,Low,Email,Pricing and licensing,2nd line support,Heather Urry,2023-10-26 16:46:44,2023-10-28 16:46:44,2023-10-26 17:46:44,2023-10-26 17:24:03.907,Within SLA,2023-10-28 02:05:37.564,Within SLA,,1.0,,Custom software development,Tier 2,France,48.864716,2.349014,33.31487888888889,0.622196388888889,1,Average
In progress,3429,High,Email,Feature request,1st line support,Kristos Westoll,2023-10-26 18:56:11,2023-10-28 18:56:11,2023-10-26 19:56:11,2023-10-26 19:10:21.038,Within SLA,,SLA Violated,,2.0,,Ready to use Software,Tier 1,Poland,52.536273,19.050639,,0.23612166666666667,3,
Closed,3430,Medium,Chat,Other,1st line support,Kristos Westoll,2023-10-26 22:52:28,2023-10-27 22:52:28,2023-10-26 22:54:28,2023-10-26 22:53:14.361,Within SLA,2023-10-27 16:52:08.822,Within SLA,2023-10-31 21:28:12.393,2.0,2.0,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,17.99467277777778,0.012878055555555554,2,Average
Closed,3431,Medium,Chat,Product setup,1st line support,Sheela Cutten,2023-10-27 11:33:45,2023-10-28 11:33:45,2023-10-27 11:35:45,2023-10-27 11:35:19.573,Within SLA,2023-10-28 21:01:49.819,SLA Violated,2023-10-30 08:14:22.510,2.0,4.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,33.46800527777778,0.026270277777777774,2,Average
Resolved,3432,Low,Email,Feature request,1st line support,Bernard Beckley,2023-10-27 08:22:15,2023-10-29 08:22:15,2023-10-27 09:22:15,2023-10-27 12:22:21.184,SLA Violated,2023-10-29 02:02:26.937,Within SLA,,1.0,,Custom software development,Tier 1,Bulgaria,42.7249925,25.4833039,41.6699825,4.0017177777777775,1,Slow
Resolved,3433,Medium,Email,Bug report,1st line support,Sheela Cutten,2023-10-27 10:10:33,2023-10-29 10:10:33,2023-10-27 11:10:33,2023-10-27 11:08:57.282,Within SLA,2023-10-28 19:11:27.498,Within SLA,,3.0,,Ready to use Software,Tier 1,Greece,39.368279,21.863141,33.01513833333333,0.9734116666666667,2,Average
Closed,3434,Low,Email,Feature request,1st line support,Connor Danielovitch,2023-10-27 12:03:12,2023-10-29 12:03:12,2023-10-27 13:03:12,2023-10-27 12:41:09.074,Within SLA,2023-10-28 21:19:07.262,Within SLA,2023-11-01 12:14:18.407,4.0,3.0,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,33.26535055555556,0.6325205555555555,1,Average
Closed,3435,Low,Email,Feature request,2nd line support,Michele Whyatt,2023-10-27 14:44:55,2023-10-29 14:44:55,2023-10-27 15:44:55,2023-10-27 15:26:38.855,Within SLA,2023-10-28 03:36:35.098,Within SLA,2023-10-29 12:27:26.872,3.0,4.0,Ready to use Software,Tier 2,Spain,39.67337,-4.767726,12.861138333333333,0.6955152777777778,1,Fast
Resolved,3436,Low,Email,Other,1st line support,Bernard Beckley,2023-10-27 19:01:06,2023-10-29 19:01:06,2023-10-27 20:01:06,2023-10-27 19:37:30.202,Within SLA,2023-10-31 04:48:03.327,SLA Violated,,1.0,,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,81.78259083333333,0.6067227777777778,1,Slow
Closed,3437,Medium,Chat,Product setup,2nd line support,Michele Whyatt,2023-10-27 10:31:50,2023-10-28 10:31:50,2023-10-27 10:33:50,2023-10-27 10:33:15.620,Within SLA,2023-10-28 07:54:35.232,Within SLA,2023-10-28 18:40:08.986,6.0,4.0,Other,Tier 2,Slovenia,46.1491664,14.9860106,21.37923111111111,0.023783333333333333,2,Average
Resolved,3438,Low,Chat,Feature request,1st line support,Sheela Cutten,2023-10-27 00:25:35,2023-10-28 00:25:35,2023-10-27 00:27:35,2023-10-27 00:26:59.330,Within SLA,2023-10-31 23:09:30.503,SLA Violated,,8.0,,Other,Tier 1,Germany,51.165691,10.451526,118.73208416666668,0.023424999999999998,1,Slow
Resolved,3439,Low,Email,Feature request,1st line support,Nicola Wane,2023-10-27 23:17:33,2023-10-29 23:17:33,2023-10-28 00:17:33,2023-10-27 23:58:52.823,Within SLA,2023-10-29 01:01:23.104,Within SLA,,1.0,,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,25.730584444444446,0.6888397222222222,1,Average
Closed,3440,High,Chat,Bug report,1st line support,Sheela Cutten,2023-10-27 19:19:17,2023-10-28 19:19:17,2023-10-27 19:21:17,2023-10-27 19:21:44.742,SLA Violated,2023-10-28 15:06:04.102,Within SLA,2023-11-02 01:40:30.552,5.0,4.0,Training and Consulting Services,Tier 1,Bulgaria,42.7249925,25.4833039,19.779750555555555,0.04103944444444444,3,Average
Resolved,3441,Low,Email,Bug report,1st line support,Bernard Beckley,2023-10-27 06:45:31,2023-10-29 06:45:31,2023-10-27 07:45:31,2023-10-27 07:35:24.954,Within SLA,2023-10-27 22:35:09.261,Within SLA,,1.0,,Ready to use Software,Tier 1,Bulgaria,42.7249925,25.4833039,15.827294722222222,0.8316538888888889,1,Average
Resolved,3442,Medium,Chat,Bug report,2nd line support,Michele Whyatt,2023-10-27 17:22:00,2023-10-28 17:22:00,2023-10-27 17:24:00,2023-10-27 17:23:31.977,Within SLA,2023-10-29 21:29:26.788,SLA Violated,,6.0,,Ready to use Software,Tier 2,Germany,51.165691,10.451526,52.12410777777778,0.025549166666666668,2,Slow
Closed,3443,High,Phone,Feature request,1st line support,Bernard Beckley,2023-10-28 19:28:01,2023-10-30 19:28:01,2023-10-28 19:30:01,2023-10-28 19:28:42.498,Within SLA,2023-11-02 06:58:52.652,SLA Violated,2023-11-02 16:54:50.973,2.0,5.0,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,107.51434777777777,0.011527222222222222,3,Slow
In progress,3444,Low,Chat,Bug report,2nd line support,Adolpho Messingham,2023-10-28 12:32:42,2023-10-29 12:32:42,2023-10-28 12:34:42,2023-10-28 12:33:41.423,Within SLA,,SLA Violated,,6.0,,Custom software development,Tier 2,United Kingdom,55.378052,-3.435973,,0.01650638888888889,1,
Closed,3445,Low,Phone,Product setup,1st line support,Bernard Beckley,2023-10-28 15:48:50,2023-10-30 15:48:50,2023-10-28 15:50:50,2023-10-28 15:49:38.518,Within SLA,2023-10-28 16:18:09.540,Within SLA,2023-10-31 16:15:52.879,6.0,3.0,Ready to use Software,Tier 1,Germany,51.165691,10.451526,0.4887611111111111,0.013477222222222222,1,Fast
In progress,3457,Low,Email,Pricing and licensing,2nd line support,Michele Whyatt,2023-10-29 00:45:51,2023-10-31 00:45:51,2023-10-29 01:45:51,2023-10-29 01:28:19.235,Within SLA,,SLA Violated,,9.0,,Ready to use Software,Tier 2,Germany,51.165691,10.451526,,0.7078430555555556,1,
Closed,3458,High,Email,Feature request,2nd line support,Adolpho Messingham,2023-10-29 15:26:21,2023-10-31 15:26:21,2023-10-29 16:26:21,2023-10-29 15:26:33.390,Within SLA,2023-10-31 07:09:39.148,Within SLA,2023-11-01 00:28:15.932,1.0,5.0,Ready to use Software,Tier 2,Slovenia,46.1491664,14.9860106,39.72170777777777,0.0034416666666666667,3,Slow
Closed,3459,Low,Email,Pricing and licensing,1st line support,Nicola Wane,2023-10-29 03:14:50,2023-10-31 03:14:50,2023-10-29 04:14:50,2023-10-29 04:01:53.965,Within SLA,2023-10-29 08:16:52.411,Within SLA,2023-11-04 01:41:16.578,1.0,4.0,Other,Tier 1,Germany,51.165691,10.451526,5.034003055555556,0.7844347222222222,1,Fast
Closed,3460,Low,Chat,Product setup,1st line support,Sheela Cutten,2023-10-30 16:10:14,2023-10-31 16:10:14,2023-10-30 16:12:14,2023-10-30 16:11:27.010,Within SLA,2023-10-31 06:09:26.997,Within SLA,2023-11-03 16:32:26.110,6.0,5.0,Custom software development,Tier 1,Austria,47.6964719,13.3457347,13.986943611111112,0.02028055555555556,1,Fast
Closed,3461,Low,Chat,Feature request,1st line support,Nicola Wane,2023-10-30 06:39:12,2023-10-31 06:39:12,2023-10-30 06:41:12,2023-10-30 06:40:01.496,Within SLA,2023-10-30 15:33:14.599,Within SLA,2023-10-31 23:53:38.623,2.0,3.0,Ready to use Software,Tier 1,Greece,39.368279,21.863141,8.900721944444443,0.01374888888888889,1,Fast
Closed,3462,Medium,Email,Pricing and licensing,1st line support,Bernard Beckley,2023-10-30 18:13:05,2023-11-01 18:13:05,2023-10-30 19:13:05,2023-10-30 18:46:01.455,Within SLA,2023-10-30 18:15:03.985,Within SLA,2023-11-02 23:57:53.814,6.0,4.0,Training and Consulting Services,Tier 1,Austria,47.6964719,13.3457347,0.03305138888888889,0.5490152777777778,2,Fast
Closed,3463,Low,Email,Purchasing and invoicing,1st line support,Bernard Beckley,2023-10-30 19:30:50,2023-11-01 19:30:50,2023-10-30 20:30:50,2023-10-30 20:07:02.266,Within SLA,2023-11-01 21:56:58.323,SLA Violated,2023-11-02 15:37:04.710,8.0,3.0,Training and Consulting Services,Tier 1,Greece,39.368279,21.863141,50.43564527777778,0.6034072222222222,1,Slow
Resolved,3464,High,Email,Product setup,2nd line support,Heather Urry,2023-10-30 23:33:23,2023-11-01 23:33:23,2023-10-31 00:33:23,2023-10-30 23:52:16.850,Within SLA,2023-10-31 11:53:32.428,Within SLA,,9.0,,Training and Consulting Services,Tier 2,Greece,39.368279,21.863141,12.335952222222222,0.3149583333333333,3,Fast
In progress,3465,Low,Email,Product setup,1st line support,Bernard Beckley,2023-10-30 05:51:10,2023-11-01 05:51:10,2023-10-30 06:51:10,2023-10-30 06:04:03.988,Within SLA,,SLA Violated,,2.0,,Custom software development,Tier 1,Austria,47.6964719,13.3457347,,0.21499666666666667,1,
Closed,3466,Medium,Chat,Feature request,1st line support,Connor Danielovitch,2023-10-30 16:02:03,2023-10-31 16:02:03,2023-10-30 16:04:03,2023-10-30 16:03:30.224,Within SLA,2023-11-04 02:37:42.588,SLA Violated,2023-11-05 03:09:53.945,5.0,5.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,106.59433,0.02422888888888889,2,Slow
Resolved,3467,Low,Chat,Feature request,2nd line support,Michele Whyatt,2023-10-31 15:07:33,2023-11-01 15:07:33,2023-10-31 15:09:33,2023-10-31 15:07:51.456,Within SLA,2023-10-31 15:26:10.147,Within SLA,,6.0,,Ready to use Software,Tier 2,Poland,52.536273,19.050639,0.3103186111111111,0.0051266666666666665,1,Fast
